#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NS4B_Pestivirus_i=23_n=21    -            347 LC006970.1           -           4021  9.6e-189  618.9   3.5   1   1  2.9e-189  9.6e-189  618.9   3.5     3   347  2460  2804  2458  2804 0.99 -
E2_Pestivirus_i=24_n=21      -            374 LC006970.1           -           4021  3.8e-171  561.7   2.6   1   1  2.2e-171  7.3e-171  560.8   2.6     3   373   695  1063   694  1064 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 LC006970.1           -           4021  5.2e-121  394.7   4.2   1   1    3e-121    1e-120  393.8   4.2     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 LC006970.1           -           4021   1.3e-96  314.5   0.3   1   1   8.3e-97   2.8e-96  313.4   0.3     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 LC006970.1           -           4021   4.2e-86  279.1   0.1   1   1   2.4e-86   8.2e-86  278.1   0.1     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 LC006970.1           -           4021   4.8e-49  156.9   6.0   1   1   3.4e-49   1.1e-48  155.7   6.0     5   100   174   269   167   270 0.92 -
Jiv90                        PF14901.12    90 LC006970.1           -           4021   4.8e-39  124.9   0.8   1   1   3.6e-39   1.2e-38  123.6   0.8     1    89  1534  1622  1534  1623 0.98 Cleavage inducing molecular chaperone
NS3_Pegivirus_i=21_n=21      -            629 LC006970.1           -           4021   3.1e-38  123.6   2.6   1   1   1.5e-38     5e-38  122.9   2.6    84   482  1811  2232  1767  2237 0.77 -
NS3_Hepacivirus_i=11_n=26    -            627 LC006970.1           -           4021   8.2e-37  118.9   3.7   1   1   3.9e-37   1.3e-36  118.2   3.7    46   482  1768  2234  1755  2241 0.76 -
NS4A_Pestivirus_i=29_n=21    -             64 LC006970.1           -           4021   2.2e-34  109.7   0.0   1   1   1.6e-34   5.3e-34  108.4   0.0     1    64  2394  2457  2394  2457 0.98 -
p7_Pestivirus_i=38_n=16      -             70 LC006970.1           -           4021   4.6e-33  105.2   4.7   1   1   3.8e-33   1.3e-32  103.8   4.7     3    70  1067  1134  1065  1134 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 LC006970.1           -           4021   6.1e-33  106.0   0.0   1   1   3.6e-33   1.2e-32  105.0   0.0     1   474  2805  3283  2805  3298 0.79 -
NS2_Pestivirus_i=57_n=3      -            456 LC006970.1           -           4021   1.5e-23   75.3   9.1   1   2     9e-18     3e-17   54.6   5.1    36   390  1169  1523  1130  1537 0.77 -
NS2_Pestivirus_i=57_n=3      -            456 LC006970.1           -           4021   1.5e-23   75.3   9.1   2   2     6e-08     2e-07   22.2   0.1   420   456  1674  1710  1662  1710 0.91 -
NS3_Orthoflavivirus_i=1_n=57 -            621 LC006970.1           -           4021   9.1e-23   72.5   0.1   1   1   5.3e-23   1.8e-22   71.6   0.1   110   475  1845  2226  1767  2249 0.76 -
RdRp_Hepacivirus_i=10_n=26   -            594 LC006970.1           -           4021   1.3e-21   68.8   0.0   1   1   8.4e-22   2.8e-21   67.7   0.0   106   400  3528  3829  3399  3840 0.81 -
RdRp_Pegivirus_i=19_n=21     -            569 LC006970.1           -           4021     4e-15   47.3   0.0   1   1     2e-15   6.7e-15   46.5   0.0    92   411  3517  3868  3458  3879 0.70 -
NS5A_Pestivirus_i=61_n=2     -            220 LC006970.1           -           4021   5.2e-10   31.5   0.0   1   1   3.2e-10   1.1e-09   30.4   0.0    23   216  2824  3015  2806  3018 0.84 -
NS3_Pestivirus_i=20_n=21     -            683 KC853441.1           -           3927         0 1360.3   0.2   1   1         0         0 1359.7   0.2     1   683  1618  2300  1618  2300 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 KC853441.1           -           3927         0 1313.4   0.3   1   1         0         0 1313.0   0.3     1   715  3208  3922  3208  3924 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 KC853441.1           -           3927  2.2e-243  800.4   0.0   1   1  3.3e-243  1.2e-242  798.0   0.0     1   498  2712  3207  2712  3207 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 KC853441.1           -           3927  3.1e-210  690.6  17.4   1   1  8.8e-208  3.2e-207  680.7  17.4     7   454  1143  1617  1137  1617 0.94 -
NS4B_Pestivirus_i=23_n=21    -            347 KC853441.1           -           3927  2.7e-186  610.8   1.1   1   1  7.5e-187  2.7e-186  610.8   1.1     3   347  2367  2711  2365  2711 0.99 -
E2_Pestivirus_i=24_n=21      -            374 KC853441.1           -           3927  8.2e-177  580.4   1.6   1   1  3.9e-177  1.4e-176  579.6   1.6     3   372   695  1064   693  1066 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 KC853441.1           -           3927  8.3e-122  397.3   2.4   1   1  5.7e-122  2.1e-121  396.0   2.4     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 KC853441.1           -           3927   3.5e-95  309.8   1.6   1   1   2.6e-95   9.6e-95  308.3   1.6     2   198   499   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 KC853441.1           -           3927   3.7e-85  276.0   0.2   1   1   1.9e-85   7.1e-85  275.1   0.2     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 KC853441.1           -           3927   3.4e-48  154.1   6.2   1   1     2e-48   7.2e-48  153.1   6.2     3   100   172   269   167   270 0.94 -
NS3_Pegivirus_i=21_n=21      -            629 KC853441.1           -           3927   6.5e-39  125.8   2.5   1   1   2.8e-39     1e-38  125.2   2.5   108   483  1745  2140  1688  2145 0.78 -
NS3_Hepacivirus_i=11_n=26    -            627 KC853441.1           -           3927   4.2e-37  119.8   4.7   1   1   1.8e-37   6.6e-37  119.2   4.7    49   482  1678  2141  1664  2148 0.73 -
NS4A_Pestivirus_i=29_n=21    -             64 KC853441.1           -           3927   8.7e-36  114.1   0.1   1   1   6.6e-36   2.4e-35  112.7   0.1     1    64  2301  2364  2301  2364 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 KC853441.1           -           3927   3.6e-32  103.4   0.0   1   1   1.7e-32   6.1e-32  102.7   0.0     1   476  2712  3191  2712  3205 0.80 -
p7_Pestivirus_i=38_n=16      -             70 KC853441.1           -           3927     2e-30   96.8   2.3   1   1   5.3e-31     2e-30   96.8   2.3     2    70  1068  1136  1067  1136 0.98 -
NS2_Pestivirus_i=57_n=3      -            456 KC853441.1           -           3927     2e-25   81.6   0.1   1   1   5.4e-26     2e-25   81.6   0.1   203   456  1363  1617  1341  1617 0.81 -
NS3_Orthoflavivirus_i=1_n=57 -            621 KC853441.1           -           3927   2.5e-22   71.1   0.2   1   1   1.2e-22   4.6e-22   70.2   0.2   128   474  1771  2132  1672  2153 0.77 -
RdRp_Hepacivirus_i=10_n=26   -            594 KC853441.1           -           3927   2.5e-19   61.2   0.0   1   1   1.1e-19   4.1e-19   60.5   0.0   112   399  3440  3734  3346  3746 0.79 -
RdRp_Pegivirus_i=19_n=21     -            569 KC853441.1           -           3927   1.9e-15   48.3   0.0   1   1   8.7e-16   3.2e-15   47.6   0.0    47   415  3379  3778  3365  3789 0.71 -
RdRp_Orthoflavivirus_0_57    -            903 KC853441.1           -           3927     2e-08   24.8   0.0   1   1   1.2e-07   4.5e-07   20.4   0.0   534   798  3551  3789  3532  3795 0.82 -
NS5A_Pestivirus_i=61_n=2     -            220 KC853441.1           -           3927   2.2e-08   26.1   0.2   1   1     2e-08   7.2e-08   24.5   0.0    11   216  2722  2922  2713  2925 0.80 -
NS3_Pestivirus_i=20_n=21     -            683 AB078952.1           -           4198         0 1364.2   0.2   1   1         0         0 1363.4   0.2     1   683  1889  2571  1889  2571 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 AB078952.1           -           4198         0 1318.7   0.4   1   1         0         0 1318.2   0.4     1   715  3479  4193  3479  4195 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 AB078952.1           -           4198  1.7e-242  797.5   0.0   1   1  6.6e-243  2.4e-242  797.0   0.0     1   498  2983  3478  2983  3478 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 AB078952.1           -           4198    2e-223  734.1   6.1   1   1  9.3e-224  3.4e-223  733.3   6.1     5   454  1440  1888  1436  1888 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 AB078952.1           -           4198  1.1e-187  615.3   0.9   1   1  3.1e-188  1.1e-187  615.3   0.9     4   347  2639  2982  2636  2982 0.99 -
E2_Pestivirus_i=24_n=21      -            374 AB078952.1           -           4198  1.7e-172  566.2   3.7   1   1  9.6e-173  3.5e-172  565.1   3.7     3   372   994  1363   992  1365 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 AB078952.1           -           4198  1.1e-169  551.1   2.1   1   2     2e-86   7.4e-86  278.3   0.1     1   168     1   168     1   168 1.00 -
N-Pro_Pestivirus_i=32_n=18   -            168 AB078952.1           -           4198  1.1e-169  551.1   2.1   2   2   1.7e-84   6.3e-84  272.0   0.2     4   168   303   467   301   467 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 AB078952.1           -           4198  5.8e-121  394.6   1.9   1   1  3.3e-121  1.2e-120  393.5   1.9     1   227   570   796   570   796 0.99 -
E1_Pestivirus_i=27_n=21      -            198 AB078952.1           -           4198   9.5e-97  314.9   1.2   1   1   5.2e-97   1.9e-96  313.9   1.2     1   198   797   991   797   991 0.99 -
C_Pestivirus_i=28_n=21       -            101 AB078952.1           -           4198   6.2e-49  156.5  15.0   1   1   9.6e-49   3.5e-48  154.1   7.8     2    99   470   567   466   569 0.95 -
Jiv90                        PF14901.12    90 AB078952.1           -           4198   4.8e-40  128.1   0.2   1   1   4.2e-40   1.5e-39  126.5   0.2     1    89   200   288   200   289 0.98 Cleavage inducing molecular chaperone
NS3_Pegivirus_i=21_n=21      -            629 AB078952.1           -           4198   9.7e-39  125.2   2.9   1   1   4.6e-39   1.7e-38  124.4   2.9   107   483  2015  2411  1950  2416 0.77 -
NS3_Hepacivirus_i=11_n=26    -            627 AB078952.1           -           4198   2.1e-37  120.9   4.2   1   1   8.7e-38   3.2e-37  120.3   4.2    46   482  1946  2412  1933  2419 0.75 -
NS4A_Pestivirus_i=29_n=21    -             64 AB078952.1           -           4198   1.3e-35  113.6   0.2   1   1   7.9e-36   2.9e-35  112.5   0.2     1    64  2572  2635  2572  2635 0.99 -
p7_Pestivirus_i=38_n=16      -             70 AB078952.1           -           4198   6.5e-34  107.9   1.9   1   1   1.8e-34   6.5e-34  107.9   1.9     3    70  1368  1435  1366  1435 0.97 -
NS5A_Pestivirus_i=58_n=3     -            487 AB078952.1           -           4198   3.1e-30   97.1   0.0   1   1   1.6e-30   5.7e-30   96.2   0.0     1   461  2983  3447  2983  3468 0.81 -
NS2_Pestivirus_i=57_n=3      -            456 AB078952.1           -           4198   8.5e-23   72.9   5.1   1   1   2.3e-23   8.5e-23   72.9   5.1   206   456  1634  1888  1549  1888 0.74 -
NS3_Orthoflavivirus_i=1_n=57 -            621 AB078952.1           -           4198   2.2e-22   71.2   0.2   1   1   1.1e-22     4e-22   70.4   0.2   110   474  2023  2403  2009  2424 0.74 -
RdRp_Hepacivirus_i=10_n=26   -            594 AB078952.1           -           4198   6.4e-21   66.5   0.0   1   1     3e-21   1.1e-20   65.7   0.0    45   399  3647  4005  3614  4018 0.81 -
RdRp_Pegivirus_i=19_n=21     -            569 AB078952.1           -           4198   1.5e-16   52.0   0.0   1   1   6.8e-17   2.5e-16   51.2   0.0    43   411  3646  4045  3633  4059 0.75 -
NS5A_Pestivirus_i=61_n=2     -            220 AB078952.1           -           4198   1.1e-06   20.5   0.0   1   1     7e-07   2.6e-06   19.4   0.0    23   216  3002  3193  2984  3196 0.80 -
NS3_Pestivirus_i=20_n=21     -            683 AF526381.3           -           3902         0 1364.6   0.1   1   1         0         0 1362.8   0.2     1   683  1593  2275  1593  2275 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 AF526381.3           -           3902         0 1302.3   0.2   1   1         0         0 1301.9   0.2     1   715  3183  3897  3183  3899 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 AF526381.3           -           3902  1.6e-241  794.3   0.0   1   1  6.1e-242  2.2e-241  793.8   0.0     1   498  2687  3182  2687  3182 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 AF526381.3           -           3902  2.3e-222  730.6   3.4   1   1  9.3e-223  3.4e-222  730.0   3.4     5   454  1144  1592  1140  1592 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 AF526381.3           -           3902  3.8e-187  613.6   2.5   1   1  1.1e-187  4.1e-187  613.5   0.8     3   347  2342  2686  2340  2686 0.99 -
E2_Pestivirus_i=24_n=21      -            374 AF526381.3           -           3902  6.3e-171  561.0   4.7   1   1  1.7e-171  6.3e-171  561.0   4.7     3   373   697  1068   695  1069 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 AF526381.3           -           3902  1.4e-119  390.0   1.8   1   1  7.3e-120  2.7e-119  389.1   1.8     1   227   273   499   273   499 0.99 -
E1_Pestivirus_i=27_n=21      -            198 AF526381.3           -           3902   2.2e-95  310.4   0.3   1   1   1.4e-95   5.2e-95  309.2   0.3     1   198   500   694   500   694 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 AF526381.3           -           3902   7.8e-83  268.4   0.2   1   1   4.3e-83   1.6e-82  267.4   0.2     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 AF526381.3           -           3902     1e-47  152.6   7.2   1   1   6.4e-48   2.4e-47  151.5   7.2     4    97   173   266   167   270 0.91 -
NS3_Pegivirus_i=21_n=21      -            629 AF526381.3           -           3902   2.4e-39  127.2   3.3   1   1     1e-39   3.8e-39  126.6   3.3    99   483  1711  2115  1652  2120 0.76 -
NS3_Hepacivirus_i=11_n=26    -            627 AF526381.3           -           3902   1.2e-37  121.7   4.7   1   1   4.9e-38   1.8e-37  121.1   4.7    46   482  1650  2116  1637  2123 0.76 -
NS4A_Pestivirus_i=29_n=21    -             64 AF526381.3           -           3902   5.1e-36  114.9   0.1   1   1     3e-36   1.1e-35  113.8   0.1     1    64  2276  2339  2276  2339 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 AF526381.3           -           3902     4e-31  100.0   0.0   1   1   1.9e-31   6.8e-31   99.2   0.0     1   475  2687  3165  2687  3177 0.77 -
p7_Pestivirus_i=38_n=16      -             70 AF526381.3           -           3902   1.4e-30   97.3   3.7   1   1   3.7e-31   1.4e-30   97.3   3.7     2    70  1071  1139  1070  1139 0.98 -
NS2_Pestivirus_i=57_n=3      -            456 AF526381.3           -           3902   8.6e-25   79.5   1.1   1   1   2.3e-25   8.6e-25   79.5   1.1   226   456  1358  1592  1255  1592 0.83 -
NS3_Orthoflavivirus_i=1_n=57 -            621 AF526381.3           -           3902   5.5e-23   73.3   0.2   1   1   2.8e-23     1e-22   72.3   0.2   110   474  1727  2107  1710  2128 0.74 -
RdRp_Hepacivirus_i=10_n=26   -            594 AF526381.3           -           3902   6.6e-20   63.2   0.0   1   1   2.9e-20   1.1e-19   62.5   0.0    54   399  3360  3709  3340  3722 0.76 -
RdRp_Pegivirus_i=19_n=21     -            569 AF526381.3           -           3902     8e-16   49.5   0.0   1   1   3.6e-16   1.3e-15   48.8   0.0    44   411  3351  3749  3340  3763 0.73 -
NS5A_Pestivirus_i=61_n=2     -            220 AF526381.3           -           3902   3.7e-08   25.4   0.1   1   1   2.6e-08   9.7e-08   24.0   0.1    12   216  2698  2897  2687  2900 0.80 -
RdRp_Orthoflavivirus_0_57    -            903 AF526381.3           -           3902   1.9e-07   21.6   0.0   1   1   1.2e-06   4.5e-06   17.0   0.0   534   796  3526  3762  3507  3768 0.79 -
NS3_Pestivirus_i=20_n=21     -            683 U86599.1             -           4984         0 2490.7   1.5   1   2         0         0 1244.2   0.1     1   683  1590  2272  1590  2272 1.00 -
NS3_Pestivirus_i=20_n=21     -            683 U86599.1             -           4984         0 2490.7   1.5   2   2         0         0 1245.9   0.1     1   683  2675  3357  2675  3357 1.00 -
NS2_Pestivirus_i=35_n=16     -            454 U86599.1             -           4984         0 1077.9   8.4   1   2  8.6e-212  3.1e-211  693.9   0.3     5   454  1142  1589  1138  1589 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 U86599.1             -           4984         0 1077.9   8.4   2   2    1e-118  3.7e-118  387.1   2.9   245   454  2386  2594  2370  2594 0.99 -
RdRp_Pestivirus_i=18_n=21    -            717 U86599.1             -           4984         0 1052.2   0.3   1   1         0         0 1051.7   0.3     1   715  4265  4979  4265  4981 0.96 -
NS5A_Pestivirus_i=36_n=16    -            498 U86599.1             -           4984  1.1e-218  719.0   0.0   1   1  4.5e-219  1.6e-218  718.4   0.0     2   498  3770  4264  3769  4264 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 U86599.1             -           4984  3.8e-169  554.4   0.0   1   2   3.9e-07   1.4e-06   19.8   0.0     3    55  2339  2391  2337  2397 0.95 -
NS4B_Pestivirus_i=23_n=21    -            347 U86599.1             -           4984  3.8e-169  554.4   0.0   2   2  8.4e-163  3.1e-162  531.7   0.0     3   347  3424  3768  3422  3768 0.99 -
E2_Pestivirus_i=24_n=21      -            374 U86599.1             -           4984  3.9e-167  548.5   1.2   1   1  1.7e-167  6.3e-167  547.8   1.2     3   373   695  1066   693  1067 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 U86599.1             -           4984  3.7e-121  395.2   2.2   1   1    2e-121  7.2e-121  394.2   2.2     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 U86599.1             -           4984   2.6e-91  297.1   0.3   1   1   1.5e-91   5.4e-91  296.1   0.3     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 U86599.1             -           4984   5.4e-81  262.5   0.2   1   1   3.6e-81   1.3e-80  261.2   0.1     1   167     1   167     1   168 0.99 -
NS4A_Pestivirus_i=29_n=21    -             64 U86599.1             -           4984   2.9e-68  218.2   0.1   1   2   2.2e-34   7.9e-34  107.9   0.0     1    64  2273  2336  2273  2336 0.98 -
NS4A_Pestivirus_i=29_n=21    -             64 U86599.1             -           4984   2.9e-68  218.2   0.1   2   2   2.2e-34   7.9e-34  107.9   0.0     1    64  3358  3421  3358  3421 0.98 -
NS3_Pegivirus_i=21_n=21      -            629 U86599.1             -           4984   8.4e-59  191.5  10.9   1   2   4.2e-31   1.5e-30   98.1   1.9   134   483  1747  2112  1614  2117 0.77 -
NS3_Pegivirus_i=21_n=21      -            629 U86599.1             -           4984   8.4e-59  191.5  10.9   2   2   4.3e-31   1.6e-30   98.1   1.9   134   483  2832  3197  2698  3202 0.77 -
NS3_Hepacivirus_i=11_n=26    -            627 U86599.1             -           4984   8.5e-54  175.0  14.6   1   2   1.1e-28   4.1e-28   90.2   3.4    40   483  1641  2114  1629  2123 0.73 -
NS3_Hepacivirus_i=11_n=26    -            627 U86599.1             -           4984   8.5e-54  175.0  14.6   2   2   1.1e-28   4.1e-28   90.2   3.4    40   483  2726  3199  2714  3208 0.73 -
NS2_Pestivirus_i=57_n=3      -            456 U86599.1             -           4984   2.6e-45  147.1   1.5   1   2   3.7e-25   1.4e-24   78.8   0.1   230   456  1359  1589  1328  1589 0.83 -
NS2_Pestivirus_i=57_n=3      -            456 U86599.1             -           4984   2.6e-45  147.1   1.5   2   2   1.4e-21   5.1e-21   67.0   0.1   253   456  2386  2594  2381  2594 0.84 -
C_Pestivirus_i=28_n=21       -            101 U86599.1             -           4984   2.1e-40  129.1   8.5   1   1   1.7e-40   6.1e-40  127.7   8.5     3    99   172   268   168   270 0.95 -
NS3_Orthoflavivirus_i=1_n=57 -            621 U86599.1             -           4984   1.4e-33  108.2   0.3   1   2   2.1e-17   7.9e-17   52.9   0.0   133   477  1748  2107  1712  2123 0.71 -
NS3_Orthoflavivirus_i=1_n=57 -            621 U86599.1             -           4984   1.4e-33  108.2   0.3   2   2   2.1e-17   7.9e-17   52.9   0.0   133   477  2833  3192  2797  3208 0.71 -
p7_Pestivirus_i=38_n=16      -             70 U86599.1             -           4984   1.7e-30   97.0   3.0   1   1   4.7e-31   1.7e-30   97.0   3.0     5    70  1072  1137  1069  1137 0.98 -
Ubiquitin/ubiquitin-like     PF00240.30    72 U86599.1             -           4984   2.3e-30   96.5   2.8   1   1   1.1e-30     4e-30   95.8   0.7     1    72  2597  2672  2597  2672 0.94 Ubiquitin family
NS5A_Pestivirus_i=58_n=3     -            487 U86599.1             -           4984   6.5e-21   66.3   0.0   1   1   3.3e-21   1.2e-20   65.4   0.0     5   472  3773  4244  3769  4257 0.78 -
RdRp_Hepacivirus_i=10_n=26   -            594 U86599.1             -           4984   1.9e-13   41.8   0.0   1   1   8.3e-14     3e-13   41.2   0.0    83   329  4472  4721  4422  4737 0.74 -
RdRp_Pegivirus_i=19_n=21     -            569 U86599.1             -           4984   8.2e-13   39.6   0.0   1   1   4.9e-13   1.8e-12   38.5   0.0    42   318  4432  4722  4420  4735 0.81 -
NS3_Pestivirus_i=20_n=21     -            683 M96687.1             -           3976         0 1356.9   0.1   1   1         0         0 1355.7   0.1     1   683  1667  2349  1667  2349 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 M96687.1             -           3976         0 1303.4   0.0   1   1         0         0 1303.0   0.0     1   715  3257  3971  3257  3973 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 M96687.1             -           3976  7.4e-240  788.8   0.0   1   1    3e-240  1.1e-239  788.3   0.0     1   498  2761  3256  2761  3256 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 M96687.1             -           3976  6.7e-219  719.2   4.3   1   1  2.8e-219  9.8e-219  718.6   4.3     8   454  1145  1590  1138  1590 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 M96687.1             -           3976  2.4e-184  604.4   1.0   1   1  1.2e-184  4.2e-184  603.6   0.3     3   347  2416  2760  2414  2760 0.99 -
E2_Pestivirus_i=24_n=21      -            374 M96687.1             -           3976  1.8e-170  559.5   1.1   1   1    1e-170  3.5e-170  558.5   1.1     4   373   696  1066   694  1067 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 M96687.1             -           3976  3.6e-121  395.2   3.5   1   1    2e-121    7e-121  394.3   3.5     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 M96687.1             -           3976     2e-94  307.3   0.3   1   1   1.2e-94   4.1e-94  306.3   0.3     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 M96687.1             -           3976   1.1e-85  277.7   0.2   1   1   5.8e-86     2e-85  276.9   0.2     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 M96687.1             -           3976   1.7e-47  151.9   7.9   1   1     1e-47   3.6e-47  150.9   7.9     3    99   172   268   167   270 0.93 -
NS3_Pegivirus_i=21_n=21      -            629 M96687.1             -           3976   1.6e-38  124.5   3.5   1   1   7.3e-39   2.5e-38  123.9   3.5   130   483  1820  2189  1726  2194 0.78 -
NS3_Hepacivirus_i=11_n=26    -            627 M96687.1             -           3976   1.2e-36  118.4   4.5   1   1   5.2e-37   1.8e-36  117.8   4.5    49   483  1727  2191  1713  2200 0.73 -
NS4A_Pestivirus_i=29_n=21    -             64 M96687.1             -           3976   1.1e-35  113.8   0.1   1   1     7e-36   2.4e-35  112.7   0.1     1    64  2350  2413  2350  2413 0.98 -
p7_Pestivirus_i=38_n=16      -             70 M96687.1             -           3976   1.9e-32  103.2   4.8   1   1   5.5e-33   1.9e-32  103.2   4.8     5    70  1072  1137  1069  1137 0.98 -
Ubiquitin/ubiquitin-like     PF00240.30    72 M96687.1             -           3976   1.9e-32  103.2   0.2   1   1   5.5e-33   1.9e-32  103.2   0.2     1    72  1593  1664  1593  1664 0.99 Ubiquitin family
NS5A_Pestivirus_i=58_n=3     -            487 M96687.1             -           3976   9.9e-29   92.1   0.0   1   1   5.1e-29   1.8e-28   91.3   0.0     1   472  2761  3236  2761  3249 0.79 -
NS2_Pestivirus_i=57_n=3      -            456 M96687.1             -           3976   2.3e-24   78.0   1.1   1   1   6.7e-25   2.3e-24   78.0   1.1   227   456  1357  1590  1285  1590 0.84 -
NS3_Orthoflavivirus_i=1_n=57 -            621 M96687.1             -           3976   1.8e-22   71.6   0.1   1   1   8.9e-23   3.1e-22   70.8   0.1   110   474  1801  2181  1784  2199 0.74 -
RdRp_Hepacivirus_i=10_n=26   -            594 M96687.1             -           3976   1.1e-19   62.4   0.0   1   1   5.2e-20   1.8e-19   61.7   0.0   117   399  3494  3783  3415  3792 0.78 -
RdRp_Pegivirus_i=19_n=21     -            569 M96687.1             -           3976   2.5e-16   51.2   0.0   1   1   1.2e-16   4.2e-16   50.5   0.0    42   413  3423  3825  3411  3837 0.74 -
RdRp_Orthoflavivirus_0_57    -            903 M96687.1             -           3976     7e-08   23.0   0.0   1   1   4.6e-07   1.6e-06   18.5   0.0   534   795  3600  3835  3584  3843 0.80 -
NS5A_Pestivirus_i=61_n=2     -            220 M96687.1             -           3976   3.5e-07   22.2   0.0   1   1   2.7e-07   9.6e-07   20.8   0.0    15   216  2772  2971  2762  2974 0.79 -
NS3_Pestivirus_i=20_n=21     -            683 PV626369.1           -           4763         0 2724.1   1.9   1   2         0         0 1361.6   0.1     1   683  1590  2272  1590  2272 1.00 -
NS3_Pestivirus_i=20_n=21     -            683 PV626369.1           -           4763         0 2724.1   1.9   2   2         0         0 1362.0   0.1     1   683  2454  3136  2454  3136 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 PV626369.1           -           4763         0 1323.8   0.2   1   1         0         0 1323.4   0.2     1   715  4044  4758  4044  4760 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 PV626369.1           -           4763  1.6e-242  797.7   0.0   1   1  6.6e-243  2.3e-242  797.1   0.0     1   498  3548  4043  3548  4043 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 PV626369.1           -           4763  9.2e-222  728.6   4.8   1   1  3.8e-222  1.3e-221  728.1   4.8     5   454  1141  1589  1137  1589 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 PV626369.1           -           4763    7e-187  612.7   2.1   1   1  2.4e-187  8.3e-187  612.5   0.4     3   347  3203  3547  3201  3547 0.99 -
E2_Pestivirus_i=24_n=21      -            374 PV626369.1           -           4763  4.5e-174  571.4   0.4   1   1  1.3e-174  4.5e-174  571.4   0.4     3   373   695  1065   693  1066 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 PV626369.1           -           4763  7.8e-122  397.4   3.4   1   1  4.4e-122  1.5e-121  396.4   3.4     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 PV626369.1           -           4763   3.5e-94  306.5   1.4   1   1     2e-94   6.8e-94  305.6   1.4     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 PV626369.1           -           4763   2.3e-84  273.4   0.1   1   1   1.3e-84   4.5e-84  272.5   0.1     1   168     1   168     1   168 1.00 -
NS3_Pegivirus_i=21_n=21      -            629 PV626369.1           -           4763   6.6e-74  241.4  15.4   1   2   2.1e-38   7.4e-38  122.3   3.8    99   483  1708  2112  1646  2117 0.77 -
NS3_Pegivirus_i=21_n=21      -            629 PV626369.1           -           4763   6.6e-74  241.4  15.4   2   2   4.8e-39   1.7e-38  124.4   3.8    99   483  2572  2976  2510  2981 0.77 -
